,target,output,question
0,bedroom,"hallway (Document[109]):""The hallway is east of the",What is the bathroom east of?
1,bedroom,"bedroom (Document[100]):""The hallway is west of the",What is west of the kitchen?
2,bathroom,"bathroom (Document[103]):""The pedal is generally believed",What is north of the garden?
3,bedroom,"bedroom (Document[119]):""The kitchen is south of the bath",What is south of the kitchen?
4,bedroom,"bedroom (Document[119]):""The office is east of the bed",What is east of the kitchen?
5,garden,"the hallway (Document[119]):""The garden is west of the",What is the bathroom west of?
6,kitchen,"the kitchen (Document[129]):""The garden is west of the bed",What is east of the bedroom?
7,bathroom,"bedroom (Document[129]):""The garden is north of the bed",What is the garden south of?
8,kitchen,"kitchen (Document[119]):""_The same hour of night .",What is south of the office?
9,office,"garden (Document[29]):""The hallway is east of the garden",What is east of the hallway?
10,garden,"the garden (Document[11]):""As Dan stood on the sidewalk with",What is north of the office?
11,garden,"garden (Document[119]):""The garden is south of the kitchen",What is south of the kitchen?
12,bathroom,"bathroom (Document[129]):""The bathroom is east of",What is east of the kitchen?
13,garden,"garden (Document[129]):""The garden is west of the kitchen",What is west of the kitchen?
14,garden,"garden (Document[26]):""The old man was rather stout and",What is north of the bedroom?
15,garden,"garden (Document[17 of the old]):""The garden is east of",What is east of the hallway?
16,hallway,"hallway (Document[1ST POLICEMAN]):""KNEIR .",What is east of the office?
17,office,"the office (Document[119]):""The office is south of the bath",What is south of the bathroom?
18,garden,"(Document[119]):""The garden is south of the bedroom . She began",What is the bedroom north of?
19,garden,"bedroom (Document[119]):""The bedroom is west of the",What is the kitchen west of?
20,garden,"hallway (Document[17]):""Both the subjects of this sketch excel",What is the office east of?
21,garden,"(Document[20]):""The bathroom is south of the garden.""

Question",What is the bathroom south of?
22,bathroom,"bathroom (Document[21]):""The bathroom is north of the",What is north of the bedroom?
23,bathroom,"bathroom (Document[129]):""The bathroom is north of",What is the bedroom south of?
24,hallway,"the office (Document[179]):""The hallway is east of the",What is the bedroom west of?
25,office,"office (Document[119]):""The office is east of the bathroom",What is east of the bathroom?
26,office,"hallway (Document[129]):""The office is north of the bed",What is north of the bedroom?
27,hallway,"hallway (Document[229]):""The hallway is west of the",What is west of the bathroom?
28,garden,"(Document[119]):""Why is a man with wooden legs like one who makes",What is the bathroom north of?
29,garden,"the garden (Document[159]):""The garden is north of the office",What is north of the office?
30,bedroom,"(Document[119]):""The office is east of the bedroom . When he",What is east of the kitchen?
31,kitchen,"the hallway (Document[129]):""The bathroom is east of",What is the bathroom east of?
32,bathroom,"bathroom (Document[119]):""The movement was so unexpected to",What is north of the garden?
33,kitchen,"hallway (Document[119]):""The hallway is west of the",What is the bedroom west of?
34,bedroom,"the hallway (Document[109]):""The hallway is south of",What is the kitchen south of?
35,garden,"the garden (Document[12]):""The garden is east of the bathroom",What is the bathroom east of?
36,office,"the office (Document[119]):""The office is south of the hall",What is south of the hallway?
37,bedroom,"bedroom (Document[129]):""The People's theater,",What is north of the bathroom?
38,bedroom,"(Document[119]):""The office is east of the bathroom.""",What is the bathroom east of?
39,office,"The office (Document[129]):""The office is north of the bed",What is north of the bedroom?
40,bathroom,"hallway (Document[119]):""The hallway is south of the",What is south of the kitchen?
41,bedroom,"bedroom (Document[119]):""The bedroom is west of the",What is west of the office?
42,kitchen,"the house (Document[119]):""The house is south of the garden",What is the garden south of?
43,garden,"garden (Document[29]):""The garden is south of the bedroom",What is south of the bedroom?
44,garden,"hallway (Document[119]):""The hallway is south of the",What is the office south of?
45,hallway,"(Document[119]):""The office is west of the bedroom . I do",What is the office east of?
46,garden,"garden (Document[229]):""Reuben walked slowly back to the",What is south of the office?
47,garden,"the garden (Document[17]):""The garden is west of the bedroom",What is west of the bedroom?
48,garden,"garden (Document[119]):""The garden is east of the hall",What is east of the hallway?
49,garden,"hallway (Document[149]):""The hallway is south of the",What is the office south of?
50,bedroom,"the garden (Document[119]):""The hallway is north of the",What is the hallway north of?
51,garden,"garden (Document[155]):""The garden is north of the bath",What is north of the bathroom?
52,hallway,"the hallway (Document[119]):""The bedroom is north of",What is the bedroom north of?
53,bathroom,"the bathroom (Document[119]):""The bathroom is east of",What is east of the garden?
54,bathroom,"bathroom (Document[119]):""The office is east of the",What is west of the bedroom?
55,garden,"(Document[159]):""The garden is east of the hallway . Miss G",What is east of the hallway?
56,hallway,"the hallway (Document[1891]):""‘Those old w",What is the bedroom east of?
57,kitchen,"garden (Document[1892-3]):""The garden is west",What is west of the hallway?
58,hallway,"hallway (Document[119]):""The hallway is south of the",What is south of the bedroom?
59,kitchen,"the bathroom (Document[119]):""“Is it p-o",What is the garden north of?
60,hallway,"hallway (Document[23]):""The hallway is north of the bed",What is the bedroom north of?
61,bedroom,"bedroom (Document[25]):""Mequinez, in Arabic",What is south of the hallway?
62,kitchen,"kitchen (Document[26]):""The hallway is a long, narrow",What is the hallway north of?
63,hallway,"hallway (Document[25]):""The hallway is west of the bed",What is west of the bedroom?
64,bedroom,"the office (Document[129]):""The garden is east of the office",What is east of the garden?
65,office,"(Document[3]):""The office is south of the bedroom . The bedroom is",What is the bedroom north of?
66,bathroom,"(Document[36]):""The hallway is north of the bedroom .""",What is the bedroom north of?
67,office,"the office (Document[119]):""The office is north of the garden",What is the garden south of?
68,kitchen,"the garden (Document[119]):""The garden is west of the bath",What is the bathroom west of?
69,garden,"The bathroom (Document[119]):""The hallway is east of",What is the hallway east of?
70,bathroom,"bathroom (Document[119]):""The Brain, once kind",What is south of the bedroom?
71,kitchen,"the office (Document[391]):""The garden is north of the office",What is the garden south of?
72,garden,"the hallway (Document[432]):""The garden is south of the",What is the bedroom south of?
73,bathroom,"hallway (Document[437]):""The hallway is north of the",What is north of the office?
74,bathroom,"the office (Document[479]):""The hallway is north of the",What is the hallway north of?
75,bedroom,"bedroom (Document[119]):""The garden is south of the bed",What is south of the hallway?
76,bedroom,"bathroom (Document[4]):""The hallway is east of the bath",What is the hallway east of?
77,bathroom,"bathroom (Document[119]):""The office is north of the",What is north of the office?
78,kitchen,"kitchen (Document[5]):""The kitchen is east of the garden . of",What is east of the garden?
79,hallway,"hallway (Document[119]):""The hallway is north of the",What is the kitchen south of?
80,garden,"the garden (Document[119]):""The garden is west of the office",What is west of the office?
81,office,"the office (Document[109]):""The hallway is east of the",What is the bedroom west of?
82,kitchen,"bathroom (Document[119]):""The hallway is south of",What is the hallway south of?
83,garden,"the garden (Document[119]):""The garden is east of the office",What is the office west of?
84,bathroom,"(Document[129]):""The office is south of the hallway . And one",What is north of the hallway?
85,office,"the bathroom (Document[109]):""Be sure to give them time",What is west of the garden?
86,office,"(Document[119]):""The garden is west of the hallway . ""I",What is west of the garden?
87,garden,"the garden (Document[119]):""The garden is east of the bath",What is east of the bathroom?
88,bathroom,"bathroom (Document[119]):""The bathroom is north of",What is north of the office?
89,kitchen,"hallway (Document[119]):""The hallway is west of the",What is the bedroom west of?
90,office,"the hallway (Document[119]):""The hallway is north of",What is the bathroom south of?
91,office,"(Document[1]):""The office is east of the bedroom.""

The office",What is east of the bedroom?
92,bedroom,"(Document[2]):""The bedroom is south of the office.""

The bed",What is south of the office?
93,bathroom,"the bathroom (Document[109]):""The garden is west of the",What is the garden west of?
94,garden,"the hallway (Document[119]):""The bedroom is west of",What is the bedroom west of?
95,hallway,"hallway (Document[119]):""The hallway is north of the",What is north of the garden?
96,bedroom,"bedroom (Document[119]):""The bedroom is east of the",What is the kitchen west of?
97,kitchen,"kitchen (Document[159]):""The office is west of the kitchen",What is west of the bedroom?
