,target,output,question
0,hallway,"Mary got the milk there (Document[129]):""Mary got",Where is the milk? 
1,hallway,"the hallway (Document[119]):""John went to the hallway",Where is the football? 
2,hallway,"the hallway (Document[10]):""John got the football there.""",Where is the football? 
3,hallway,"the hallway (Document[5]):""Ed's lapses from surg",Where is the football? 
4,garden,"the kitchen (Document[119]):""Mary went to the garden .",Where is the milk? 
5,garden,"the office (Document[119]):""Sandra went to the garden .",Where is the milk? 
6,bedroom,"the garden (Document[26]):""The next day, the boys are all",Where is the football? 
7,bedroom,"the hallway (Document[268]):""Mary journeyed to the",Where is the milk? 
8,kitchen,"bedroom (Document[100]):""Daniel took the football there . Also",Where is the football? 
9,kitchen,the garden (Daniel journeyed to the garden) (Document[113]):,Where is the football? 
10,bedroom,"Gunwalloe (Document[10]):""Gunwalloe",Where is the football? 
11,hallway,"the secret compartment (Document[11]):""Croyden was sitting before",Where is the football? 
12,garden,"the kitchen (Document[109]):""Mary journeyed to the office",Where is the milk? 
13,garden,"the kitchen (Document[129]):""Mary journeyed to the garden",Where is the milk? 
14,bathroom,"Mary dropped the apple (Document[507]):""Mary dropped the",Where is the apple? 
15,garden,the Queen's new apartment at Whitehall (Document[109]):,Where is the milk? 
16,garden,"Sandra put down the milk (Document[21st February, 168",Where is the milk? 
17,garden,"the kitchen (Document[10]):""The milk is in the kitchen (Document",Where is the milk? 
18,kitchen,"Daniel journeyed to the office (Document[1855]):""_Se",Where is the apple? 
19,kitchen,"Daniel grabbed the apple (Document[1861]):""Alice",Where is the apple? 
20,bedroom,"Mary took the apple there (Document[206]):""Mary took",Where is the apple? 
21,bedroom,"the Duff cottage (Document[18]):""The next day,",Where is the apple? 
22,bathroom,"Daniel grabbed the football there (Chapter XXIII)

<context>",Where is the football? 
23,bathroom,"the pantry (Document[10]):""Jimmieboy and his two",Where is the football? 
24,bedroom,"John grabbed the milk there (Document[22]):""Jimmie",Where is the milk? 
25,kitchen,"the kitchen (Document[22]):""John grabbed the milk there .",Where is the milk? 
26,kitchen,"the kitchen (Document[276]):""John grabbed the milk there",Where is the milk? 
27,bathroom,"Daniel picked up the apple there (Document[59]):""Daniel went to the",Where is the apple? 
28,bathroom,"Daniel picked up the apple there (Document[19]):""Daniel went to the",Where is the apple? 
29,kitchen,"the kitchen (Document[11]):""Mary journeyed to the hallway",Where is the milk? 
30,garden,"the garden (Document[57]):""Daniel journeyed to the office . The",Where is the apple? 
31,garden,"the library (Document[12]):""The next day, the police hold an",Where is the apple? 
32,kitchen,"Eleanore's room (Document[119]):""The next morning",Where is the football? 
33,kitchen,"the hallway (Document[109]):""Mary went back to the",Where is the apple? 
34,kitchen,"the garden (Document[157]):""Sandra went back to the garden",Where is the apple? 
35,office,"the hallway (Document[159]):""Mary went back to the",Where is the milk? 
36,kitchen,"the Big Horn Ranch House (Document[209]):""The Big Horn",Where is the football? 
37,kitchen,"the hallway (Document[129]):""Frank Merriwell'",Where is the football? 
38,kitchen,"the mill (Document[218]):""The boys were removed from the horses",Where is the football? 
39,bedroom,"the hallway (Document[879]):""Mary went back to the",Where is the milk? 
40,bedroom,"the bedroom (Document[900]):""Mary went back to the",Where is the milk? 
41,office,"the hallway (Document[41]):""Morton has at this time in",Where is the milk? 
42,office,"the bedroom (Document[320]):""John went to the office .",Where is the milk? 
43,office,"the kitchen (Document[349]):""Mary went back to the kitchen",Where is the milk? 
44,kitchen,"Daniel picked it up (Document[109]):""Daniel picked up the apple",Where is the apple? 
45,bedroom,"the bedroom (Document[235]):""Mary went back to the",Where is the milk? 
46,office,"the office (Document[256]):""Sandra moved to the office.""",Where is the football? 
47,bathroom,"the hallway (Document[267]):""Mary went back to the",Where is the football? 
48,bathroom,"Sandra put down the football (Document[11]):""Sandra put down",Where is the football? 
49,bedroom,"the hallway (Document[11]):""John travelled to the hallway",Where is the milk? 
50,bathroom,"the kitchen (Document[159]):""The kitchen is a room or part",Where is the milk? 
51,hallway,"the hallway (Document[22]):""John journeyed to the garden .",Where is the apple? 
52,kitchen,"the hallway (Document[109]):""John went to the hallway",Where is the football? 
53,kitchen,"bedroom (Document[20]):""Sandra went back to the bedroom",Where is the football? 
54,kitchen,"Sandra got the football there (Document[38]):""Sandra got the",Where is the football? 
55,bathroom,"the hallway (Document[119]):""The next morning, the S",Where is the apple? 
56,bathroom,"Dagobert's room (Document[119]):""Dagobert",Where is the milk? 
57,kitchen,"the hallway (Document[119]):""Florine, the tall",Where is the milk? 
58,kitchen,"the hallway (Document[146]):""Mary went to the hall",Where is the milk? 
59,bedroom,"the table (Document[100]):""Frank Merriwell's",Where is the apple? 
60,garden,the Church (the senior partner) took the State (the junior partner) into partnership,Where is the milk? 
61,garden,"the nursery (Document[159]):""The Parallelopip",Where is the milk? 
62,kitchen,"John dropped the football there (Document[11]):""Jimmieboy and",Where is the football? 
63,kitchen,"in the hollow (Document[26]):""Dick Chester presented himself",Where is the football? 
64,kitchen,"the garden (Document[10]):""Mary went to the garden . John",Where is the football? 
65,kitchen,"Daniel grabbed the football there (Document[33]):""Daniel went to",Where is the football? 
66,kitchen,"the hallway (Document[11]):""Daniel journeyed to the hallway",Where is the football? 
67,bedroom,"the office (Document[119]):""Daniel went back to the office .",Where is the milk? 
68,bedroom,"the hallway (Document[189]):""The next course Elsie decided",Where is the milk? 
69,bedroom,"the hallway (Document[10]):""Daniel journeyed to the hallway",Where is the football? 
70,garden,"the garden (Document[15]):""John went back to the garden . This",Where is the apple? 
71,garden,"garden (Document[26]):""Mary went to the office . The",Where is the apple? 
72,bathroom,"Daniel dropped the apple (Document[27]):""Daniel took the apple there .",Where is the apple? 
73,bathroom,"the garden (Document[21]):""Sandra grabbed the apple there",Where is the apple? 
74,bathroom,"the garden (Document[4]):""Paine was still able to help Americans and",Where is the apple? 
75,office,"the garden (Document[9]):""The inhabitants of this territory, who are really",Where is the apple? 
76,hallway,"the office (Document[35]):""The coconut trees are the third",Where is the milk? 
77,hallway,"the hallway (Document[12]):""Mary went to the hallway",Where is the milk? 
78,hallway,"the hallway (Document[15]):""Mary moved to the hallway",Where is the milk? 
79,hallway,"the hallway (Document[10]):""Mary went to the hallway",Where is the milk? 
80,bathroom,"the garden (Document[163]):""Daniel went to the bathroom .",Where is the football? 
81,bathroom,"the garden (Document[75]):""John went to the garden . Daniel went",Where is the football? 
82,kitchen,"the garden (Document[14]):""John went back to the garden . Daniel",Where is the football? 
83,kitchen,"the garden (Document[70]):""The Brownies journeyed to the garden",Where is the football? 
84,kitchen,"Daniel journeyed to the bedroom (Document[10]):""Daniel journeyed",Where is the football? 
85,bathroom,"the bathroom (Document[10]):""John went back to the bathroom",Where is the milk? 
86,kitchen,"the hallway (Document[21]):""John went to the hallway .",Where is the apple? 
87,bathroom,"hallway (Document[10]):""John went to the hallway . Security",Where is the milk? 
88,bedroom,"Sandra got the football there (Document[159]):""Sandra journey",Where is the football? 
89,kitchen,"the hallway (Document[10]):""Thomas has said: Deus",Where is the apple? 
90,kitchen,"the hallway (Document[32]):""John moved to the hallway .",Where is the milk? 
91,kitchen,"the kitchen (Document[129]):""Mary went to the kitchen .",Where is the milk? 
92,kitchen,"Mary dropped the milk there (Document[11]):""Mary picked up",Where is the milk? 
93,kitchen,"the kitchen (Document[139]):""Mary went to the kitchen .",Where is the milk? 
94,kitchen,"the hallway (Document[112]):""Mary went to the hall",Where is the milk? 
95,bathroom,"the hallway (Document[620]):""Mary journeyed to the",Where is the football? 
96,bathroom,"the barn (Document[9]):""The next day the Rover boys were",Where is the football? 
97,bathroom,"the hotel for which they were bound (Document[15]):""Dick was",Where is the football? 
98,bathroom,"Tom's parlor (Document[22]):""Tom Rover was a",Where is the football? 
99,hallway,"the hallway (Document[15]):""Mary journeyed to the hall",Where is the milk? 
100,office,"the bathroom (Document[39]):""Mary moved to the bathroom",Where is the milk? 
101,office,"the bathroom (Document[109]):""Mary went to the bath",Where is the milk? 
102,kitchen,"the bathroom (Document[11]):""John journeyed to the office .",Where is the milk? 
103,kitchen,"the bathroom (Document[14]):""Mary journeyed to the bath",Where is the milk? 
104,bedroom,"John left the football (Document[15]):""John left the football there .",Where is the football? 
105,bathroom,"the Dunsmore Sale on February 14, 1907 (",Where is the football? 
106,bedroom,"the bedroom (Document[71]):""Mary went back to the bed",Where is the milk? 
107,bathroom,"the bathroom (Document[10]):""Daniel took the apple there . Mary",Where is the apple? 
108,bedroom,"the bedroom (Document[37]):""Mary put down the milk there",Where is the milk? 
109,bathroom,"Daniel went back to the bathroom (Document[75]):""Mary put",Where is the apple? 
110,bedroom,"the hallway (Document[12]):""John went to the hallway .",Where is the football? 
111,bedroom,"the garden (Document[19]):""John picked up the football there . Here",Where is the football? 
112,bedroom,"hallway (Document[10]):""John journeyed to the hallway .",Where is the football? 
113,bedroom,"John dropped the football (Document[8]):""John dropped the football . ""No",Where is the football? 
114,office,"Sandra (Document[13]):""Sandra journeyed to the garden .",Where is the apple? 
115,office,"the cave (Document[129]):""Flint had barely passed beyond",Where is the football? 
116,hallway,"the backyard (Document[119]):""Eleanor's life",Where is the football? 
117,office,"the refrigerator (Document[129]):""The milk is in",Where is the milk? 
118,bedroom,"the kitchen (Document[159]):""The kitchen is the most important room",Where is the milk? 
119,bathroom,"the hallway (Document[159]):""John grabbed the football",Where is the apple? 
120,hallway,"the parsonage (Document[119]):""The next day, Ar",Where is the apple? 
121,bedroom,"the Clergyman's house (Document[119]):""The",Where is the milk? 
122,garden,"the hallway (Document[25]):""Ruth had been to the Cr",Where is the apple? 
123,garden,"the hallway (Document[119]):""John journeyed to the hall",Where is the football? 
124,garden,"John grabbed the football there. (Document[17]):""John gra",Where is the football? 
125,kitchen,"the field (Document[119]):""By the sound, he was standing",Where is the football? 
126,kitchen,"in the office (Document[10]):""Mary went to the office .",Where is the football? 
127,kitchen,"the hallway (Document[119]):""Mary moved to the bed",Where is the football? 
128,bedroom,"the hallway (Document[10]):""Mary went to the hallway",Where is the football? 
129,bedroom,"the hallway (Document[70]):""Mary went back to the hall",Where is the football? 
130,kitchen,"the hallway (Document[10]):""Digby Wyatt has given a",Where is the football? 
131,kitchen,"the hallway (Document[20]):""Daniel moved to the hallway .",Where is the football? 
132,kitchen,"the office (Document[7]):""Sandra picked up the milk there .""",Where is the milk? 
133,hallway,"the hallway (Document[100]):""Daniel went to the hallway",Where is the football? 
134,hallway,"hallway (Document[159]):""John left the football there . Wilson",Where is the football? 
