,target,output,question
0,hallway,"the hallway (Document[16]):""Mary went to the hallway",Where is the milk? 
1,hallway,"hallway (Document[35]):""John went to the hallway . It",Where is the football? 
2,hallway,"the hallway (Document[23]):""Laurens Pyl for",Where is the football? 
3,hallway,"The hallway (Document[32]):""John went to the hallway .",Where is the football? 
4,garden,"the hallway (Document[45]):""Mary went to the hallway",Where is the milk? 
5,garden,"Bell's place (Document[119]):""Bell Ward set",Where is the milk? 
6,bedroom,"the manor (Document[119]):""Shirley's turn",Where is the football? 
7,bedroom,"the garden (Document[119]):""Sandra put down the milk there",Where is the milk? 
8,kitchen,"the garden (Document[51]):""Charlie went to the garden . Charlie",Where is the football? 
9,kitchen,"the hallway (Document[17]):""Daniel went to the hallway .",Where is the football? 
10,bedroom,The football is in the garden. (Answer),Where is the football? 
11,hallway,"in the hallway (Document[119]):""John went back to the",Where is the football? 
12,garden,"the office (Document[119]):""Mary journeyed to the office",Where is the milk? 
13,garden,"the garden (Document[119]):""Mary journeyed to the garden",Where is the milk? 
14,bathroom,"the garden (Document[109]):""Mary journeyed to the office",Where is the apple? 
15,garden,"The office (Document[159]):""Mary dropped the milk . John",Where is the milk? 
16,garden,balcony (Answer: The bottle is in the balcony.),Where is the milk? 
17,garden,"the garden (Document[172]):""Mary went back to the garden",Where is the milk? 
18,kitchen,"The office (Document[553]):""Daniel journeyed to the office .",Where is the apple? 
19,kitchen,"The apple is in the hallway.

<answer>The apple is in the",Where is the apple? 
20,bedroom,"Geert's house (Document[105]):""Geert's",Where is the apple? 
21,bedroom,"The office (Document[129]):""Mary moved to the office .",Where is the apple? 
22,bathroom,"the hallway (Document[1152]):""John went back to the",Where is the football? 
23,bathroom,"the hallway (Document[1162]):""John went back to the",Where is the football? 
24,bedroom,"the bedroom (Document[1168]):""John went back to the",Where is the milk? 
25,kitchen,"the fridge (Document[119]):""The milk is in the fr",Where is the milk? 
26,kitchen,"Clarendon (Document[12]):""Croyden went back to",Where is the milk? 
27,bathroom,"the office (Document[119]):""Sandra went to the office .",Where is the apple? 
28,bathroom,"The apple is in the garden. (Document[119]):""Sandra",Where is the apple? 
29,kitchen,"the office (Document[119]):""John put down the milk there .",Where is the milk? 
30,garden,"the balcony (Document[119]):""Charlie went to the",Where is the apple? 
31,garden,"the garden (Document[75]):""Daniel journeyed to the office . said",Where is the apple? 
32,kitchen,"the hallway (Document[83]):""Mary went back to the hall",Where is the football? 
33,kitchen,"The balcony (Document[100]):""Charlie went to the",Where is the apple? 
34,kitchen,"the garden (Document[129]):""Mary went to the garden .",Where is the apple? 
35,office,"the hallway (Document[14]):""Mary went back to the hall",Where is the milk? 
36,kitchen,"the hallway (Document[119]):""The hallway (Document[",Where is the football? 
37,kitchen,"The football is in the office. (Answer)

<context>
The first",Where is the football? 
38,kitchen,"the hallway (Document[20]):""John went back to the hallway",Where is the football? 
