,target,output,question
0,office,Before the bathroom the apple was in the bedroom (Document[119],Where was the apple before the bathroom? 
1,office,Before the hallway the apple was in the garden (Document[119]):,Where was the apple before the hallway? 
2,office,"bathroom (Document[11]):""John journeyed to the bedroom",Where was the apple before the hallway? 
3,bathroom,"hallway (Document[11]):""John went back to the bedroom .",Where was the football before the garden? 
4,bathroom,"Before the garden the football was in the hallway (Document[11]):""",Where was the football before the garden? 
5,garden,"Before the bathroom the apple was in the garden (Document[12]):""",Where was the apple before the bathroom? 
6,kitchen,"the hallway (Document[129]):""John went back to the hall",Where was the milk before the office? 
7,kitchen,"Before the office the apple was in the garden (Document[119]):""",Where was the apple before the office? 
8,kitchen,"Before the office the apple was in the garden (Document[10]):""John",Where was the apple before the office? 
9,bedroom,"Before the office the apple was in the garden. (Document[129]):""John",Where was the apple before the office? 
10,garden,"Before the bedroom the apple was in the garden (Document[10]):""",Where was the apple before the bedroom? 
11,garden,"Before the bedroom the apple was in the garden (Document[11]):""",Where was the apple before the bedroom? 
12,garden,"the hallway (Document[119]):""Mary went back to the",Where was the milk before the bathroom? 
13,garden,Before the bathroom the milk was in the hallway. (Document[129]):,Where was the milk before the bathroom? 
14,garden,Before the bathroom the milk was in the hallway (Document[129],Where was the milk before the bathroom? 
15,kitchen,"Before the garden the football was in the hallway (Document[6]):""John",Where was the football before the garden? 
16,kitchen,"Before the garden the football was in the hallway (Document[11]):""",Where was the football before the garden? 
17,garden,"the garden (Document[12]):""John went back to the bedroom .",Where was the milk before the bedroom? 
18,garden,"Before the bedroom the milk was in the garden (Document[11]):""",Where was the milk before the bedroom? 
19,bedroom,"Before the bathroom the football was in the garden (Document[11]):""",Where was the football before the bathroom? 
20,garden,"the garden (Document[11]):""John went back to the bedroom .",Where was the football before the hallway? 
21,garden,"the garden (Document[119]):""John went back to the bedroom",Where was the football before the office? 
22,hallway,"hallway (Document[109]):""John went back to the bedroom",Where was the football before the garden? 
23,office,"Before the garden (Document[119]):""John went back to the bed",Where was the milk before the kitchen? 
24,kitchen,Before the bedroom the milk was in the office (Document[119]):,Where was the milk before the bedroom? 
25,bathroom,"the garden (Document[12]):""John went back to the bedroom .",Where was the football before the bedroom? 
26,office,"Before the bedroom the football was in the garden. (Document[10]):""John",Where was the football before the bedroom? 
27,garden,"the garden (Document[10]):""John went back to the bedroom .",Where was the football before the office? 
28,garden,"the garden (Document[11]):""John went back to the bedroom .",Where was the football before the office? 
29,garden,Before the office the apple was in the bedroom (Document[119]):,Where was the apple before the office? 
30,bathroom,Before the hallway the apple was in the garden (Document[119]):,Where was the apple before the hallway? 
31,office,"Before the kitchen the apple was in the bathroom. (Document[11]):""John",Where was the apple before the kitchen? 
32,office,"Before the kitchen the apple was in the bathroom. (Document[12]):""John",Where was the apple before the kitchen? 
