,target,output,question
0,bedroom,"and, and, and, and the, and, and, and, and the, and",What is the bathroom east of?
1,bedroom,"<ulum, and
<ulum, and
<ulum",What is west of the kitchen?
2,bathroom,"and, and, the, and, the, and, the, and, the,",What is north of the garden?
3,bedroom,,What is south of the kitchen?
4,bedroom,,What is east of the kitchen?
5,garden,"the hallway (Document[139]):""The hallway is west of",What is the bathroom west of?
6,kitchen,,What is east of the bedroom?
7,bathroom,"bedroom (Document[100]):""The hallway is south of the",What is the garden south of?
8,kitchen,,What is south of the office?
9,office,"and the, and the, and the, and the, and the, and the",What is east of the hallway?
10,garden,,What is north of the office?
11,garden,"she, and,



she,


she,",What is south of the kitchen?
12,bathroom,,What is east of the kitchen?
13,garden,,What is west of the kitchen?
14,garden,,What is north of the bedroom?
15,garden,"the garden (Document[18]):""The garden is east of the hallway",What is east of the hallway?
16,hallway,"the hallway (Document[109]):""Ben Lawton had been b",What is east of the office?
17,office,,What is south of the bathroom?
18,garden,,What is the bedroom north of?
19,garden,,What is the kitchen west of?
20,garden,"9,10,10,1,1,1,0,1,1",What is the office east of?
21,garden,"on





on





on",What is the bathroom south of?
22,bathroom,"the bathroom (Document[15]):""The path, in various places,",What is north of the bedroom?
23,bathroom,"the kitchen (Answer: north)

<context>
Written toward
the",What is the bedroom south of?
24,hallway,"the hallway (Document[102]):""The hallway is south of",What is the bedroom west of?
25,office,,What is east of the bathroom?
26,office,,What is north of the bedroom?
27,hallway,,What is west of the bathroom?
28,garden,,What is the bathroom north of?
29,garden,,What is north of the office?
30,bedroom,,What is east of the kitchen?
31,kitchen,"the hallway (Document[109]):""The hallway is south of",What is the bathroom east of?
32,bathroom,,What is north of the garden?
33,kitchen,,What is the bedroom west of?
34,bedroom,,What is the kitchen south of?
35,garden,"and, and
and,



and, and


and
the",What is the bathroom east of?
36,office,,What is south of the hallway?
37,bedroom,"and

and
and
and
and
and
and
and",What is north of the bathroom?
38,bedroom,,What is the bathroom east of?
39,office,,What is north of the bedroom?
40,bathroom,"of the
   of the   of the   of the   of the   of",What is south of the kitchen?
41,bedroom,,What is west of the office?
42,kitchen,,What is the garden south of?
43,garden,,What is south of the bedroom?
44,garden,,What is the office south of?
45,hallway,,What is the office east of?
46,garden,,What is south of the office?
47,garden,,What is west of the bedroom?
48,garden,,What is east of the hallway?
49,garden,,What is the office south of?
50,bedroom,,What is the hallway north of?
51,garden,,What is north of the bathroom?
52,hallway,,What is the bedroom north of?
53,bathroom,,What is east of the garden?
54,bathroom,"on


on


on

on

on

on",What is west of the bedroom?
55,garden,"the garden (Document[100]):""The hallway is south of the",What is east of the hallway?
56,hallway,,What is the bedroom east of?
57,kitchen,,What is west of the hallway?
58,hallway,,What is south of the bedroom?
59,kitchen,,What is the garden north of?
60,hallway,,What is the bedroom north of?
61,bedroom,"and, the, the, the, and, the, and, the, and, and",What is south of the hallway?
62,kitchen,"and

and
and


and

and",What is the hallway north of?
63,hallway,,What is west of the bedroom?
64,bedroom,,What is east of the garden?
65,office,"the garden (Document[19]):""The hallway is south of the kitchen",What is the bedroom north of?
