,target,output,question
0,hallway,"travelled to the hallway (Document[109]):""Shir",Where is John? 
1,bathroom,"in the bathroom (Document[10]):""Mary journeyed to the",Where is Mary? 
2,kitchen,"the kitchen (Document[160]):""Sandra journeyed to the kitchen",Where is Sandra? 
3,hallway,"the garden (Document[179]):""Sandra journeyed to the garden",Where is Sandra? 
4,kitchen,"the garden (Document[200]):""Sandra went back to the garden",Where is Sandra? 
5,hallway,near the entrance of the lane over which willows met in a Gothic arch (,Where is Sandra? 
6,garden,"in the hallway (Document[119]):""Sandra travelled to",Where is Sandra? 
7,hallway,"the parlor (Document[119]):""Burt had been impat",Where is Daniel? 
8,office,"hallway (Document[15]):""Sandra moved to the hallway""",Where is Sandra? 
9,office,"travelled to the office (Document[30]):""Daniel journeyed to",Where is Daniel? 
10,kitchen,"journeyed to the kitchen (Document[129]):""Mary",Where is Mary? 
11,garden,"in the garden (Document[129]):""Mary journeyed to the",Where is Mary? 
12,office,"the garden (Document[19]):""Daniel went to the garden . Mary moved",Where is Daniel? 
13,bedroom,"the garden (Document[119]):""SIR TRISTRAM .",Where is Mary? 
14,bedroom,"in the garden (Document[129]):""Mary journeyed to the",Where is Mary? 
15,kitchen,"hallway (Document[26]):""John journeyed to the hallway .",Where is John? 
16,garden,"the hallway (Document[38]):""In 1832 and",Where is John? 
17,kitchen,"in the hallway (Document[50]):""John moved to the hallway",Where is John? 
18,office,"journeyed to the hallway (Document[10]):""John journey",Where is Daniel? 
19,kitchen,"hallway (Document[11]):""John journeyed to the hallway . It is",Where is John? 
20,hallway,"in the hallway (Document[129]):""Mary journeyed to",Where is Mary? 
21,office,"the office (Document[10]):""John journeyed to the office . The",Where is John? 
22,office,"the hallway (Document[12]):""There is one idea of Oste",Where is John? 
23,hallway,"hallway (Document[11]):""Sandra moved to the hallway .",Where is Sandra? 
24,bedroom,"the bathroom (Document[11]):""Daniel went back to the bathroom",Where is Daniel? 
25,bedroom,"bedroom (Document[12]):""Sandra moved to the bedroom.""",Where is Sandra? 
26,bedroom,"bedroom (Document[129]):""Mary went to the bedroom",Where is Mary? 
27,kitchen,"Blackwell's Island (Document[129]):""Rags is a",Where is Daniel? 
28,kitchen,"Rag's apartment (Document[129]):""Rag's a",Where is Daniel? 
29,kitchen,"Batavia (Document[15]):""M. Joshua Van Dael",Where is Daniel? 
30,hallway,"hallway (Document[5]):""Sandra moved to the hallway . I",Where is Sandra? 
31,office,"travelled to the kitchen (Document[26]):""Sandra moved to",Where is John? 
32,kitchen,"hallway (Document[29]):""The Trade Accounts are closed now on",Where is Sandra? 
33,kitchen,"bedroom (Document[30]):""Sandra journeyed to the bedroom",Where is Sandra? 
34,bathroom,"the hallway (Document[36]):""Sandra moved to the hallway . Daniel",Where is Sandra? 
35,office,"Loch Katrine (Document[82]):""Mary, the daughter of D",Where is Mary? 
36,bathroom,"the office (Document[90]):""Mary moved to the office .""",Where is Mary? 
37,garden,"Bathroom (Document[129]):""Mary went back to the bathroom",Where is Mary? 
38,kitchen,"the hallway (Document[129]):""Sandra went to the hallway .",Where is Sandra? 
39,bedroom,"bedroom (Document[129]):""Mary went back to the bed",Where is Daniel? 
40,bathroom,"traveled to the bathroom (Document[119]):""Sandra",Where is Sandra? 
41,garden,"the garden (Document[119]):""Daniel moved to the garden . But it will",Where is Daniel? 
42,bathroom,"The bathroom (Document[119]):""Sandra went to the office . This",Where is Sandra? 
43,hallway,"garden (Document[507]):""Daniel moved to the garden . But",Where is Daniel? 
44,garden,"in the garden (Document[109]):""The Pulpit is a",Where is Daniel? 
45,kitchen,"the kitchen (Document[115]):""Mary went back to the kitchen.""",Where is Mary? 
46,hallway,"hallway (Document[206]):""Mary went back to the hall",Where is Daniel? 
47,bathroom,"hallway (Document[240]):""Sandra journeyed to the hallway .",Where is Sandra? 
48,office,"hallway (Document[159]):""John went back to the hallway",Where is John? 
49,bedroom,"bedroom (Document[164]):""John went to the bedroom .",Where is John? 
50,bedroom,"Vicksburg (Document[159]):""John journeyed to the hallway .",Where is John? 
51,office,"the office (Document[129]):""John journeyed to the office""",Where is John? 
52,garden,"hallway (Document[109]):""John journeyed to the hallway",Where is John? 
53,garden,"the office (Document[19]):""Ruby always remembers the day that",Where is John? 
54,kitchen,"the hallway (Document[10]):""Ruby leads him along the ver",Where is Daniel? 
55,bedroom,"in the bedroom (Document[11]):""Ruby goes to her bed",Where is Mary? 
56,kitchen,"Tillietudlem (Document[159]):""Mary went to",Where is Mary? 
57,hallway,"bedroom (Document[11]):""Mary journeyed to the bedroom . It",Where is Mary? 
58,garden,"the garden (Document[119]):""Dante himself could not have imag",Where is Daniel? 
59,hallway,"hallway (Document[10]):""Sandra went to the hallway .",Where is Sandra? 
60,hallway,"hallway (Document[159]):""Sandra went back to the hallway .",Where is Sandra? 
61,office,"travelled to the office (Document[1796]):""Daniel went",Where is Daniel? 
62,bathroom,"hallway (Document[119]):""Sandra went back to the hallway .",Where is Sandra? 
63,garden,"travelled to the office (Document[39]):""Daniel travelled to",Where is Daniel? 
64,garden,"the office (Document[11]):""Daniel went back to the office . Amy",Where is Daniel? 
65,kitchen,"kitchen (Document[27]):""John went back to the kitchen . And",Where is John? 
66,kitchen,"the hallway (Document[31]):""John went back to the hallway",Where is John? 
67,bathroom,"the hallway (Document[34]):""Daniel went back to the hallway",Where is Daniel? 
68,office,"the office (Document[119]):""Daniel went to the office . He",Where is Daniel? 
69,office,"the hallway (Document[159]):""Daniel went to the hallway",Where is Daniel? 
70,garden,"Jimmieboy's mother (Document[119]):""Mary",Where is Mary? 
71,hallway,"in the garden (Document[119]):""Sandra journeyed to the",Where is Sandra? 
72,garden,"Journeyed to the garden (Document[119]):""Mary journeyed",Where is Mary? 
73,bedroom,"journeyed to the garden (Document[11]):""Mary journey",Where is Mary? 
74,bathroom,"the garden (Document[159]):""Mary journeyed to the garden",Where is Mary? 
75,kitchen,"in the kitchen (Document[372]):""Daniel is a slave who is",Where is Daniel? 
76,kitchen,"travelled to the kitchen (Document[379]):""John travelled",Where is John? 
77,kitchen,"the garden (Document[437]):""Daniel went to the garden . She",Where is Daniel? 
