,target,output,question
0,hallway,"the balcony (Document[119]):""Charlie went to the",Where is the milk? 
1,hallway,"the hallway (Document[129]):""Charlie went to the kitchen",Where is the football? 
2,hallway,"the hallway (Document[119]):""John went to the hallway",Where is the football? 
3,hallway,"the balcony (Document[119]):""Charlie went to the",Where is the football? 
4,garden,"the balcony (Document[119]):""Charlie went to the",Where is the milk? 
5,garden,"the balcony (Document[11]):""The bottle is in the",Where is the milk? 
6,bedroom,"the balcony (Document[119]):""Charlie went to the",Where is the football? 
7,bedroom,"the office (Document[11]):""Their name is frequently mentioned in the",Where is the milk? 
8,kitchen,"the hallway (Document[30]):""Daniel went to the hallway .",Where is the football? 
9,kitchen,"hallway (Document[73]):""Alan went to the hallway . The",Where is the football? 
10,bedroom,"The football is in the garden (Document[76]):""Mary went back to the",Where is the football? 
11,hallway,"the garden (Document[4]):""Charlie went to the garden . Charlie got",Where is the football? 
12,garden,"the office (Document[7]):""Mary journeyed to the office . This",Where is the milk? 
13,garden,"the hallway (Document[119]):""Charlie went to the kitchen",Where is the milk? 
14,bathroom,"the garden (Document[119]):""Charlie went to the kitchen .",Where is the apple? 
15,garden,"the office (Document[12]):""Mary grabbed the milk there",Where is the milk? 
16,garden,"the office (Document[119]):""Mary grabbed the milk",Where is the milk? 
17,garden,"the bathroom (Document[12]):""Mary went back to the bath",Where is the milk? 
18,kitchen,"the office (Document[119]):""Jennie looked at her mother",Where is the apple? 
19,kitchen,"the garden (Document[119]):""Alan moved to the garage",Where is the apple? 
20,bedroom,"the hallway (Document[119]):""Pauline gasped and",Where is the apple? 
21,bedroom,"the office (Document[119]):""Mary journeyed to the office",Where is the apple? 
22,bathroom,"the hallway (Document[11]):""John went back to the hallway",Where is the football? 
23,bathroom,"in the hallway (Document[10]):""John went back to the hall",Where is the football? 
24,bedroom,"the hallway (Document[30]):""Mary went to the hallway",Where is the milk? 
25,kitchen,"the hallway (Document[39]):""Mary journeyed to the hall",Where is the milk? 
26,kitchen,"the balcony (Document[59]):""Charlie went to the kitchen",Where is the milk? 
27,bathroom,"The office (Document[119]):""The apple is in the office.""",Where is the apple? 
28,bathroom,"balcony (Document[119]):""Charlie went to the kitchen",Where is the apple? 
29,kitchen,"the hallway (Document[129]):""John travelled to the kitchen",Where is the milk? 
30,garden,"the garden (Document[11]):""Daniel went back to the bedroom .",Where is the apple? 
31,garden,"The apple is in the garden (Document[31]):""Daniel journeyed to the office",Where is the apple? 
32,kitchen,"the balcony (Document[109]):""Charlie went to the",Where is the football? 
33,kitchen,"The apple is in the garden (Document[35]):""Mary went to the garden",Where is the apple? 
34,kitchen,"the garden (Document[109]):""Charlie went to the kitchen .",Where is the apple? 
35,office,"the hallway (Document[11]):""Sandra went to the office .",Where is the milk? 
36,kitchen,"the garden (Document[11]):""Cyril went to the garden . Cy",Where is the football? 
37,kitchen,"the garden (Document[10]):""Cyril went to the garden . Cy",Where is the football? 
38,kitchen,"the hallway (Document[129]):""John went to the hallway",Where is the football? 
39,bedroom,"the hallway (Document[119]):""Mary went back to the",Where is the milk? 
40,bedroom,"The milk is in the garden (Document[129]):""The milk is in the",Where is the milk? 
41,office,"the hallway (Document[12]):""Mary went back to the hall",Where is the milk? 
