,target,output,question
0,football,,What did Fred give to Jeff? 
1,Fred,,Who gave the football to Jeff? 
2,football,,What did Fred give to Jeff? 
3,Jeff,000000000000000000,Who did Fred give the football to? 
4,Fred,"Fred (Document[29]):""Fred gave the football to Jeff .",Who did Jeff give the football to? 
5,Jeff,"Fred (Document[59]):""Jeff moved to the garden . This",Who gave the apple? 
6,Bill,"Fred (Document[19]):""Fred handed the apple to Bill .",Who received the apple? 
7,apple,,What did Bill give to Fred? 
8,apple,,What did Bill give to Fred? 
9,Fred,,Who received the apple? 
10,Mary,,Who received the milk? 
11,milk,,What did Mary give to Bill? 
12,Bill,,Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,,What did Mary give to Bill? 
15,Jeff,,Who received the football? 
16,Fred,,Who gave the football to Jeff? 
17,football,,What did Fred give to Jeff? 
18,Jeff,,Who received the football? 
19,Mary,,Who gave the milk? 
20,milk,,What did Jeff give to Mary? 
21,Mary,,Who gave the milk to Jeff? 
22,Mary,"and
and
and

and
and
and",Who gave the milk to Jeff? 
23,Bill,,Who gave the apple to Jeff? 
24,Jeff,,Who gave the apple? 
25,apple,,What did Jeff give to Fred? 
26,Fred,"the
the
the

the
the


the",Who received the apple? 
27,Jeff,,Who received the apple? 
28,Jeff,,Who gave the apple? 
29,Fred,"and, and

and, the, and, and, and, and,",Who did Jeff give the apple to? 
30,Mary,,Who gave the milk? 
31,Bill,,Who gave the milk? 
32,Bill,,Who gave the milk to Mary? 
33,milk,,What did Bill give to Mary? 
34,apple,,What did Mary give to Fred? 
35,Jeff,,Who did Fred give the milk to? 
36,Jeff,"Jeff (Document[129]):""Fred went to the bathroom",Who did Fred give the milk to? 
37,milk,,What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,,Who gave the apple? 
40,Mary,,Who gave the milk? 
41,milk,"milk (Document[80]):""Mary picked up the football there .",What did Mary give to Fred? 
42,Jeff,,Who gave the milk? 
43,Fred,,Who received the milk? 
44,Mary,,Who gave the milk? 
45,Bill,"Bill (Document[10]):""Mary picked up the apple there .",Who did Mary give the milk to? 
46,milk,,What did Mary give to Bill? 
47,Mary,"the
the
the
the
the
the
the
the
the
the",Who gave the milk? 
48,Mary,,Who did Bill give the milk to? 
49,Bill,,Who gave the milk to Mary? 
50,Mary,,Who gave the apple to Fred? 
51,Fred,,Who gave the apple to Mary? 
52,apple,,What did Fred give to Mary? 
53,apple,,What did Mary give to Jeff? 
54,apple,,What did Mary give to Jeff? 
55,Fred,,Who received the football? 
56,football,"of the, and
     of the, and
     of the, and the,",What did Bill give to Fred? 
57,Bill,,Who gave the apple? 
58,Bill,,Who did Mary give the apple to? 
59,Jeff,"Eleanore (Document[159]):""Bill went back to the",Who did Bill give the apple to? 
60,Jeff,,Who did Bill give the apple to? 
61,Bill,"10, 10, 10, 10, 10,",Who gave the apple to Jeff? 
62,Jeff,,Who gave the apple to Bill? 
63,Bill,,Who received the apple? 
64,Mary,"and, and, and, and, and, and, and, and, and, and",Who gave the milk? 
65,Mary,,Who gave the apple to Bill? 
66,Bill,"Bill (Document[22]):""Mary picked up the apple there .",Who did Mary give the apple to? 
67,Mary,"Jessica (Document[31]):""Bill gave the apple to Jess",Who did Bill give the apple to? 
68,apple,,What did Bill give to Mary? 
69,Mary,,Who did Bill give the apple to? 
70,apple,,What did Fred give to Jeff? 
71,Jeff,,Who gave the football? 
72,Jeff,,Who gave the football? 
73,apple,"and to the, and, and, and, and, and, and, and, and",What did Fred give to Bill? 
74,apple,,What did Fred give to Bill? 
75,Fred,"Fred (Document[129]):""Fred took the football there .",Who gave the football? 
76,Fred,,Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Bill (Document[10]):""Bill got the football there . Jeff",Who gave the football? 
79,football,,What did Mary give to Fred? 
80,milk,,What did Fred give to Jeff? 
81,milk,,What did Fred give to Jeff? 
82,Fred,"and to the, and
and a
and a
and a
and",Who did Jeff give the milk to? 
83,milk,,What did Jeff give to Fred? 
84,Jeff,,Who gave the milk to Fred? 
85,Fred,,Who did Mary give the apple to? 
86,Fred,,Who gave the apple to Mary? 
87,Mary,,Who gave the apple? 
88,Jeff,,Who did Mary give the apple to? 
89,Jeff,,Who received the football? 
90,football,,What did Mary give to Jeff? 
91,Mary,,Who received the football? 
92,Mary,"Burt (Document[129]):""Burt had appeared to especial advantage",Who gave the football? 
93,Jeff,"Jeff (Document[109]):""Jeff went to the hallway",Who did Mary give the football to? 
94,Bill,to the    to the    to the    to the    to the    to the,Who did Fred give the apple to? 
95,Jeff,,Who did Mary give the apple to? 
96,Mary,,Who gave the apple to Jeff? 
97,apple,,What did Jeff give to Fred? 
98,Fred,,Who did Jeff give the apple to? 
99,milk,,What did Bill give to Mary? 
100,Bill,,Who did Mary give the apple to? 
101,Bill,,Who received the apple? 
102,Fred,,Who gave the apple? 
103,Bill,,Who gave the apple? 
104,apple,,What did Mary give to Bill? 
105,Jeff,,Who received the milk? 
106,Mary,,Who gave the milk? 
107,Jeff,,Who did Mary give the milk to? 
108,football,"to the




to the",What did Bill give to Mary? 
109,Mary,,Who gave the football? 
110,apple,"an apple (Document[105]):""Jeff picked up the apple there",What did Jeff give to Mary? 
111,apple,,What did Jeff give to Mary? 
112,Mary,,Who gave the apple? 
113,Mary,,Who gave the apple? 
114,Mary,,Who received the apple? 
115,Bill,,Who gave the milk? 
116,milk,"milk (Document[11]):""Mary picked up the apple there .",What did Mary give to Bill? 
117,Bill,Question:,Who did Mary give the milk to? 
118,milk,,What did Bill give to Mary? 
119,Mary,"of the
        of the",Who did Bill give the milk to? 
120,milk,,What did Mary give to Bill? 
121,Mary,"Bill (Document[129]):""Bill went back to the office",Who gave the milk? 
122,Mary,,Who gave the milk? 
123,Jeff,,Who did Bill give the football to? 
124,Bill,,Who gave the football to Jeff? 
125,Jeff,,Who received the football? 
126,Jeff,"Jeff (Document[40]):""Jeff went to the bedroom .",Who gave the football to Bill? 
127,football,,What did Jeff give to Bill? 
128,football,,What did Jeff give to Bill? 
129,apple,,What did Fred give to Mary? 
130,Bill,,Who received the apple? 
131,apple,,What did Mary give to Bill? 
132,apple,,What did Mary give to Bill? 
133,apple,"the
    the
    the
    the
    the",What did Jeff give to Mary? 
134,Fred,,Who gave the apple? 
135,football,,What did Fred give to Jeff? 
136,football,,What did Fred give to Jeff? 
137,Jeff,,Who gave the football? 
138,Fred,,Who did Jeff give the football to? 
139,football,,What did Fred give to Mary? 
140,football,,What did Jeff give to Mary? 
141,Mary,,Who received the football? 
142,football,,What did Mary give to Jeff? 
143,Jeff,,Who gave the football? 
144,Bill,,Who received the apple? 
145,Fred,,Who received the apple? 
146,Fred,,Who received the apple? 
147,Mary,,Who did Bill give the football to? 
148,Bill,,Who gave the football to Mary? 
149,Fred,,Who received the football? 
150,Bill,,Who received the apple? 
151,Jeff,,Who gave the apple to Bill? 
152,Bill,,Who received the apple? 
153,Bill,,Who gave the apple to Jeff? 
154,apple,,What did Bill give to Jeff? 
155,football,,What did Mary give to Bill? 
156,football,"you, and I, and you, and I, and you, and I",What did Mary give to Bill? 
157,Mary,,Who did Bill give the football to? 
158,football,,What did Bill give to Mary? 
159,Bill,,Who received the apple? 
160,Bill,,Who did Fred give the apple to? 
161,apple,,What did Fred give to Bill? 
162,apple,,What did Fred give to Bill? 
163,Fred,"Bill (Document[39]):""Bill moved to the garden . Do",Who gave the apple? 
164,Jeff,,Who received the apple? 
165,Jeff,,Who received the apple? 
166,Jeff,,Who received the apple? 
167,Jeff,,Who received the apple? 
168,apple,,What did Mary give to Jeff? 
169,Bill,,Who gave the milk to Fred? 
170,football,,What did Mary give to Bill? 
171,Bill,,Who did Mary give the football to? 
172,football,,What did Bill give to Mary? 
173,football,,What did Bill give to Mary? 
174,Mary,"0,0,0,0,0,0,0,0,0,0",Who did Bill give the football to? 
175,football,,What did Jeff give to Bill? 
176,football,"the football (Document[11]):""Bill passed the football to Mary .",What did Bill give to Mary? 
177,Mary,"the


the",Who received the football? 
178,Bill,"Bill
Mary
Bill
Mary
Bill
Mary",Who gave the football? 
179,football,,What did Bill give to Fred? 
180,Fred,,Who gave the milk to Jeff? 
181,milk,,What did Jeff give to Mary? 
182,Mary,,Who received the milk? 
183,Mary,,Who gave the milk? 
184,Fred,"Fred (Document[20]):""Mary went to the office . She",Who received the milk? 
185,football,"football (Document[8]):""Mary picked up the apple there . Mary gave",What did Mary give to Bill? 
186,football,,What did Mary give to Bill? 
187,football,,What did Mary give to Bill? 
188,Bill,1110111101,Who gave the football? 
189,football,,What did Bill give to Mary? 
190,Fred,,Who gave the football? 
191,Fred,"Fred (Document[129]):""Fred moved to the hallway",Who gave the football to Jeff? 
192,football,,What did Fred give to Jeff? 
193,apple,,What did Bill give to Fred? 
194,Bill,,Who gave the apple to Fred? 
195,milk,,What did Mary give to Bill? 
196,Mary,,Who gave the milk? 
197,Bill,,Who gave the milk? 
198,milk,"""



""


""",What did Bill give to Mary? 
199,Mary,,Who gave the milk? 
200,milk,,What did Jeff give to Bill? 
201,milk,,What did Jeff give to Bill? 
202,milk,,What did Jeff give to Bill? 
203,Mary,,Who gave the football? 
204,Fred,,Who did Mary give the football to? 
205,Fred,"Ruby (Document[15]):""Ruby comes into the drawing - room",Who received the football? 
206,Fred,"and of the
and, and
and, and
and, and the
and,",Who did Mary give the football to? 
207,Jeff,,Who did Fred give the football to? 
208,Fred,,Who gave the football to Jeff? 
209,Jeff,"her


shear


she",Who gave the football to Fred? 
210,Fred,,Who gave the milk to Jeff? 
211,Fred,,Who gave the milk? 
212,Jeff,,Who gave the milk to Fred? 
213,Jeff,,Who gave the milk to Fred? 
214,Fred,,Who gave the milk? 
215,Fred,,Who gave the apple to Mary? 
216,Mary,,Who received the apple? 
217,Bill,"the,",Who received the apple? 
218,Mary,"and,",Who did Fred give the milk to? 
