,target,output,question
0,football,"the football (Document[24]):""Fred gave the football to Jeff .",What did Fred give to Jeff? 
1,Fred,"Fred (Document[28]):""Fred picked up the football there .",Who gave the football to Jeff? 
2,football,"football (Document[122]):""Fred handed the football to Jeff.""",What did Fred give to Jeff? 
3,Jeff,"Jeff (Document[109]):""Fred handed the football to Jeff",Who did Fred give the football to? 
4,Fred,"Fred (Document[119]):""Jeff gave the football to Fred",Who did Jeff give the football to? 
5,Jeff,"Fred (Document[224]):""Fred travelled to the garden",Who gave the apple? 
6,Bill,"Burley (Document[272]):""Morton, whose experience had",Who received the apple? 
7,apple,"(Document[35]):""Bill handed the apple to Fred.""

""B",What did Bill give to Fred? 
8,apple,"apple (Document[48]):""Bill handed the apple to Fred . Mary",What did Bill give to Fred? 
9,Fred,"Bill (Document[11]):""Bill handed the apple to Fred .",Who received the apple? 
10,Mary,"(Document[159]):""Fred got the milk there . That very night he",Who received the milk? 
11,milk,"milk (Document[129]):""Fred handed the milk there .",What did Mary give to Bill? 
12,Bill,"Martin (Document[15]):""Martin, her sister - in - law and",Who received the milk? 
13,Bill,"Bill (Document[19]):""Bill picked up the football there .",Who did Mary give the milk to? 
14,milk,"(Document[100]):""Mary gave the milk to Bill.""

mil",What did Mary give to Bill? 
15,Jeff,"Fred (Document[11]):""Fred passed the football to Jeff .",Who received the football? 
16,Fred,"Fred (Document[171]):""Fred gave the football to Jeff",Who gave the football to Jeff? 
17,football,"football (Document[159]):""Fred gave the football to Jeff.""",What did Fred give to Jeff? 
18,Jeff,"Jeff (Document[119]):""Jeff passed the football to Fred",Who received the football? 
19,Mary,"Mary (Document[129]):""Mary went to the office .",Who gave the milk? 
20,milk,a fac-simile of his mind on the subject of religion and creeds (Document,What did Jeff give to Mary? 
21,Mary,"Mary (Document[179]):""Mary went to the hallway",Who gave the milk to Jeff? 
22,Mary,"Rudolph (Document[15]):""Rudolph gave the milk to",Who gave the milk to Jeff? 
23,Bill,"Bill (Document[21]):""Bill went to the hallway .",Who gave the apple to Jeff? 
24,Jeff,"Bill (Document[119]):""Bill gave the apple to Jeff",Who gave the apple? 
25,apple,"an apple (Document[109]):""Jeff went back to the garden",What did Jeff give to Fred? 
26,Fred,"Fred (Document[80]):""Fred went to the bathroom .",Who received the apple? 
