,target,output,question
0,office,"Answer: Before the bathroom the apple was in the hallway.
</context>",Where was the apple before the bathroom? 
1,office,"Before the hallway the apple was in the garden.
</context>

Answer",Where was the apple before the hallway? 
2,office,"Before the hallway the apple was in the garden.
</context>

<",Where was the apple before the hallway? 
3,bathroom,"Before the garden the football was in the hallway.

<context>
M",Where was the football before the garden? 
4,bathroom,"Before the garden the football was in the hallway.
</answer>

<",Where was the football before the garden? 
5,garden,"Answer: Before the bathroom the apple was in the hallway.
</example>",Where was the apple before the bathroom? 
6,kitchen,"Before the office the milk was in the hallway.

<context>
John",Where was the milk before the office? 
7,kitchen,"Before the office the apple was in the hallway.
</context>

Answer",Where was the apple before the office? 
8,kitchen,"Before the office the apple was in the garden.
</context>

Answer:",Where was the apple before the office? 
9,garden,"Before the bedroom the apple was in the garden.

<context>
John",Where was the apple before the bedroom? 
10,garden,"Before the bedroom the apple was in the garden. (Answer)

</context",Where was the apple before the bedroom? 
11,garden,"Answer: Before the bathroom the milk was in the hallway.
</context>",Where was the milk before the bathroom? 
12,garden,"</question>

Before the bathroom the milk was in the hallway.",Where was the milk before the bathroom? 
13,garden,"Before the bathroom the milk was in the hallway.
</context>",Where was the milk before the bathroom? 
14,kitchen,"Answer: Before the garden the football was in the hallway.
</context>",Where was the football before the garden? 
15,kitchen,"Answer: Before the garden the football was in the hallway.
</context>",Where was the football before the garden? 
16,garden,"Answer: Before the bedroom the milk was in the garden.
</example>",Where was the milk before the bedroom? 
17,garden,"Answer: Before the bedroom the milk was in the garden.
</context>",Where was the milk before the bedroom? 
18,bedroom,"</question>

Before the bathroom the football was in the garden.
</answer",Where was the football before the bathroom? 
19,garden,"Before the hallway the football was in the garden.
</context>

<",Where was the football before the hallway? 
20,garden,"Before the office the football was in the garden.
</answer>

<context",Where was the football before the office? 
21,hallway,"Before the garden the football was in the hallway.

<context>
John",Where was the football before the garden? 
22,office,"Answer: Before the kitchen the milk was in the office.
</example>",Where was the milk before the kitchen? 
23,kitchen,"Answer: Before the bedroom the milk was in the hallway.
</example>",Where was the milk before the bedroom? 
24,bathroom,"Before the bedroom the football was in the garden. (Answer)

</context",Where was the football before the bedroom? 
25,office,"Before the bedroom the football was in the garden. (Answer)
</example>",Where was the football before the bedroom? 
26,garden,"Before the office the football was in the garden.
</context>

Answer:",Where was the football before the office? 
27,garden,"Before the office the football was in the garden.
</context>

Answer:",Where was the football before the office? 
28,garden,"Before the office the apple was in the hallway.
</answer>

<",Where was the apple before the office? 
29,bathroom,"Before the hallway the apple was in the garden.

<context>
M",Where was the apple before the hallway? 
30,office,"</question>

Before the kitchen the apple was in the bathroom.
</answer",Where was the apple before the kitchen? 
31,office,"Before the garden (Answer)

<context>
Mary went back to the",Where was the apple before the kitchen? 
32,hallway,"Before the bedroom the milk was in the hallway.
</context>",Where was the milk before the bedroom? 
33,bedroom,"Answer: Before the garden the milk was in the hallway.
</example>",Where was the milk before the garden? 
34,hallway,"Before the bathroom the apple was in the hallway.
</answer>",Where was the apple before the bathroom? 
35,hallway,"Before the kitchen the football was in the hallway.
</answer>

<",Where was the football before the kitchen? 
